Tamanho da árvore,Depreciação
7224,33.1949
7225,33.1903
7226,33.1857
7227,33.195
7228,33.1904
7229,33.1858
7230,33.195
7231,33.1904
7232,33.1858
7233,33.1951
7234,33.1905
7235,33.1859
7236,33.1951
7237,33.1905
7238,33.186
7239,33.1952
7240,33.1906
7241,33.186
7242,33.1952
7243,33.1907
7244,33.1861
7245,33.1953
7246,33.1907
7247,33.1861
7248,33.1954
7249,33.1908
7250,33.1862
7251,33.1954
7252,33.1908
7253,33.1863
7254,33.1955
7255,33.1909
7256,33.1863
7257,33.1955
7258,33.191
7259,33.1864
7260,33.1956
7261,33.191
7262,33.1865
7263,33.1956
7264,33.1911
7265,33.1865
7266,33.1957
7267,33.1911
7268,33.1866
7269,33.1958
7270,33.1912
7271,33.1866
7272,33.1958
7273,33.1913
7274,33.1867
7275,33.1959
7276,33.1913
7277,33.1868
7278,33.1959
7279,33.1914
7280,33.1868
7281,33.196
7282,33.1914
7283,33.1869
7284,33.196
7285,33.1915
7286,33.1869
7287,33.1961
7288,33.1915
7289,33.187
7290,33.1962
7291,33.1916
7292,33.1871
7293,33.1962
7294,33.1917
7295,33.1871
7296,33.1963
7297,33.1917
7298,33.1872
7299,33.1963
7300,33.1918
7301,33.1872
7302,33.1964
7303,33.1918
7304,33.1873
7305,33.1964
7306,33.1919
7307,33.1874
7308,33.1965
7309,33.192
7310,33.1874
7311,33.1966
7312,33.192
7313,33.1875
7314,33.1966
7315,33.1921
7316,33.1875
7317,33.1967
7318,33.1921
7319,33.1876
7320,33.1967
7321,33.1922
7322,33.1877
7323,33.1968
7324,33.1922
7325,33.1877
7326,33.1968
7327,33.1923
7328,33.1878
7329,33.1969
7330,33.1924
7331,33.1878
7332,33.1969
7333,33.1924
7334,33.1879
7335,33.197
7336,33.1925
7337,33.188
7338,33.1971
7339,33.1925
7340,33.188
7341,33.1971
7342,33.1926
7343,33.1881
7344,33.1972
7345,33.1926
7346,33.1881
7347,33.1972
7348,33.1927
7349,33.1882
7350,33.1973
7351,33.1928
7352,33.1882
7353,33.1973
7354,33.1928
7355,33.1883
7356,33.1974
7357,33.1929
7358,33.1884
7359,33.1974
7360,33.1929
7361,33.1884
7362,33.1975
7363,33.193
7364,33.1885
7365,33.1976
7366,33.193
7367,33.1885
7368,33.1976
7369,33.1931
7370,33.1886
7371,33.1977
7372,33.1932
7373,33.1887
7374,33.1977
7375,33.1932
7376,33.1887
7377,33.1978
7378,33.1933
7379,33.1888
7380,33.1978
7381,33.1933
7382,33.1888
7383,33.1979
7384,33.1934
7385,33.1889
7386,33.1979
7387,33.1934
7388,33.189
7389,33.198
7390,33.1935
7391,33.189
7392,33.1981
7393,33.1936
7394,33.1891
7395,33.1981
7396,33.1936
7397,33.1891
7398,33.1982
7399,33.1937
7400,33.1892
7401,33.1982
7402,33.1937
7403,33.1892
7404,33.1983
7405,33.1938
7406,33.1893
7407,33.1983
7408,33.1938
7409,33.1894
7410,33.1984
7411,33.1939
7412,33.1894
7413,33.1984
7414,33.194
7415,33.1895
7416,33.1985
7417,33.194
7418,33.1895
7419,33.1985
7420,33.1941
7421,33.1896
7422,33.1986
7423,33.1941
7424,33.1897
7425,33.1987
7426,33.1942
7427,33.1897
7428,33.1987
7429,33.1942
7430,33.1898
7431,33.1988
7432,33.1943
7433,33.1898
7434,33.1988
7435,33.1944
7436,33.1899
7437,33.1989
7438,33.1944
7439,33.1899
7440,33.1989
7441,33.1945
7442,33.19
7443,33.199
7444,33.1945
7445,33.1901
7446,33.199
7447,33.1946
7448,33.1901
7449,33.1991
7450,33.1946
7451,33.1902
7452,33.1991
7453,33.1947
7454,33.1902
7455,33.1992
7456,33.1947
7457,33.1903
7458,33.1992
7459,33.1948
7460,33.1903
7461,33.1993
7462,33.1949
7463,33.1904
7464,33.1994
7465,33.1949
7466,33.1905
7467,33.1994
7468,33.195
7469,33.1905
7470,33.1995
7471,33.195
7472,33.1906
7473,33.1995
7474,33.1951
7475,33.1906
7476,33.1996
7477,33.1951
7478,33.1907
7479,33.1996
7480,33.1952
7481,33.1907
7482,33.1997
7483,33.1952
7484,33.1908
7485,33.1997
7486,33.1953
7487,33.1909
7488,33.1998
7489,33.1954
7490,33.1909
7491,33.1998
7492,33.1954
7493,33.191
7494,33.1999
7495,33.1955
7496,33.191
7497,33.1999
7498,33.1955
7499,33.1911
7500,33.2
7501,33.1956
7502,33.1911
7503,33.2001
7504,33.1956
7505,33.1912
7506,33.2001
7507,33.1957
7508,33.1913
7509,33.2002
7510,33.1957
7511,33.1913
7512,33.2002
7513,33.1958
7514,33.1914
7515,33.2003
7516,33.1958
7517,33.1914
7518,33.2003
7519,33.1959
7520,33.1915
7521,33.2004
7522,33.196
7523,33.1915
7524,33.2004
7525,33.196
7526,33.1916
7527,33.2005
7528,33.1961
7529,33.1917
7530,33.2005
7531,33.1961
7532,33.1917
7533,33.2006
7534,33.1962
7535,33.1918
7536,33.2006
7537,33.1962
7538,33.1918
7539,33.2007
7540,33.1963
7541,33.1919
7542,33.2007
7543,33.1963
7544,33.1919
7545,33.2008
7546,33.1964
7547,33.192
7548,33.2008
7549,33.1964
7550,33.1921
7551,33.2009
7552,33.1965
7553,33.1921
7554,33.201
7555,33.1966
7556,33.1922
7557,33.201
7558,33.1966
7559,33.1922
7560,33.2011
7561,33.1967
7562,33.1923
7563,33.2011
7564,33.1967
7565,33.1923
7566,33.2012
7567,33.1968
7568,33.1924
7569,33.2012
7570,33.1968
7571,33.1924
7572,33.2013
7573,33.1969
7574,33.1925
7575,33.2013
7576,33.1969
7577,33.1926
7578,33.2014
7579,33.197
7580,33.1926
7581,33.2014
7582,33.197
7583,33.1927
7584,33.2015
7585,33.1971
7586,33.1927
7587,33.2015
7588,33.1972
7589,33.1928
7590,33.2016
7591,33.1972
7592,33.1928
7593,33.2016
7594,33.1973
7595,33.1929
7596,33.2017
7597,33.1973
7598,33.1929
7599,33.2017
7600,33.1974
7601,33.193
7602,33.2018
7603,33.1974
7604,33.1931
7605,33.2018
7606,33.1975
7607,33.1931
7608,33.2019
7609,33.1975
7610,33.1932
7611,33.2019
7612,33.1976
7613,33.1932
7614,33.202
7615,33.1976
7616,33.1933
7617,33.202
7618,33.1977
7619,33.1933
7620,33.2021
7621,33.1977
7622,33.1934
7623,33.2022
7624,33.1978
7625,33.1934
7626,33.2022
7627,33.1978
7628,33.1935
7629,33.2023
7630,33.1979
7631,33.1936
7632,33.2023
7633,33.198
7634,33.1936
7635,33.2024
7636,33.198
7637,33.1937
7638,33.2024
7639,33.1981
7640,33.1937
7641,33.2025
7642,33.1981
7643,33.1938
7644,33.2025
7645,33.1982
7646,33.1938
7647,33.2026
7648,33.1982
7649,33.1939
7650,33.2026
7651,33.1983
7652,33.1939
7653,33.2027
7654,33.1983
7655,33.194
7656,33.2027
7657,33.1984
7658,33.194
7659,33.2028
7660,33.1984
7661,33.1941
7662,33.2028
7663,33.1985
7664,33.1942
7665,33.2029
7666,33.1985
7667,33.1942
7668,33.2029
7669,33.1986
7670,33.1943
7671,33.203
7672,33.1986
7673,33.1943
7674,33.203
7675,33.1987
7676,33.1944
7677,33.2031
7678,33.1987
7679,33.1944
7680,33.2031
7681,33.1988
7682,33.1945
7683,33.2032
7684,33.1989
7685,33.1945
7686,33.2032
7687,33.1989
7688,33.1946
7689,33.2033
7690,33.199
7691,33.1946
7692,33.2033
7693,33.199
7694,33.1947
7695,33.2034
7696,33.1991
7697,33.1948
7698,33.2034
7699,33.1991
7700,33.1948
7701,33.2035
7702,33.1992
7703,33.1949
7704,33.2035
7705,33.1992
7706,33.1949
7707,33.2036
7708,33.1993
7709,33.195
7710,33.2036
7711,33.1993
7712,33.195
7713,33.2037
7714,33.1994
7715,33.1951
7716,33.2037
7717,33.1994
7718,33.1951
7719,33.2038
7720,33.1995
7721,33.1952
7722,33.2038
7723,33.1995
7724,33.1952
7725,33.2039
7726,33.1996
7727,33.1953
7728,33.2039
7729,33.1996
7730,33.1953
7731,33.204
7732,33.1997
7733,33.1954
7734,33.204
7735,33.1997
7736,33.1954
7737,33.2041
7738,33.1998
7739,33.1955
7740,33.2041
7741,33.1998
7742,33.1956
7743,33.2042
7744,33.1999
7745,33.1956
7746,33.2042
7747,33.1999
7748,33.1957
7749,33.2043
7750,33.2
7751,33.1957
7752,33.2043
7753,33.2001
7754,33.1958
7755,33.2044
7756,33.2001
7757,33.1958
7758,33.2044
7759,33.2002
7760,33.1959
7761,33.2045
7762,33.2002
7763,33.1959
7764,33.2045
7765,33.2003
7766,33.196
7767,33.2046
7768,33.2003
7769,33.196
7770,33.2046
7771,33.2004
7772,33.1961
7773,33.2047
7774,33.2004
7775,33.1961
7776,33.2047
7777,33.2005
7778,33.1962
7779,33.2048
7780,33.2005
7781,33.1962
7782,33.2048
7783,33.2006
7784,33.1963
7785,33.2049
7786,33.2006
7787,33.1964
7788,33.2049
7789,33.2007
7790,33.1964
7791,33.205
7792,33.2007
7793,33.1965
7794,33.205
7795,33.2008
7796,33.1965
7797,33.2051
7798,33.2008
7799,33.1966
7800,33.2051
7801,33.2009
7802,33.1966
7803,33.2052
7804,33.2009
7805,33.1967
7806,33.2052
7807,33.201
7808,33.1967
7809,33.2053
7810,33.201
7811,33.1968
7812,33.2053
7813,33.2011
7814,33.1968
7815,33.2054
7816,33.2011
7817,33.1969
7818,33.2054
7819,33.2012
7820,33.1969
7821,33.2055
7822,33.2012
7823,33.197
7824,33.2055
7825,33.2013
7826,33.197
7827,33.2056
7828,33.2013
7829,33.1971
7830,33.2056
7831,33.2014
7832,33.1971
7833,33.2057
7834,33.2014
7835,33.1972
7836,33.2057
7837,33.2015
7838,33.1972
7839,33.2058
7840,33.2015
7841,33.1973
7842,33.2058
7843,33.2016
7844,33.1973
7845,33.2059
7846,33.2016
7847,33.1974
7848,33.2059
7849,33.2017
7850,33.1975
7851,33.206
7852,33.2017
7853,33.1975
7854,33.206
7855,33.2018
7856,33.1976
7857,33.2061
7858,33.2018
7859,33.1976
7860,33.2061
7861,33.2019
7862,33.1977
7863,33.2062
7864,33.2019
7865,33.1977
7866,33.2062
7867,33.202
7868,33.1978
7869,33.2063
7870,33.202
7871,33.1978
7872,33.2063
7873,33.2021
7874,33.1979
7875,33.2063
7876,33.2021
7877,33.1979
7878,33.2064
7879,33.2022
7880,33.198
7881,33.2064
7882,33.2022
7883,33.198
7884,33.2065
7885,33.2023
7886,33.1981
7887,33.2065
7888,33.2023
7889,33.1981
7890,33.2066
7891,33.2024
7892,33.1982
7893,33.2066
7894,33.2024
7895,33.1982
7896,33.2067
7897,33.2025
7898,33.1983
7899,33.2067
7900,33.2025
7901,33.1983
7902,33.2068
7903,33.2026
7904,33.1984
7905,33.2068
7906,33.2026
7907,33.1984
7908,33.2069
7909,33.2027
7910,33.1985
7911,33.2069
7912,33.2027
7913,33.1985
7914,33.207
7915,33.2028
7916,33.1986
7917,33.207
7918,33.2028
7919,33.1986
7920,33.2071
7921,33.2029
7922,33.1987
7923,33.2071
7924,33.2029
7925,33.1987
7926,33.2072
7927,33.203
7928,33.1988
7929,33.2072
7930,33.203
7931,33.1988
7932,33.2073
7933,33.2031
7934,33.1989
7935,33.2073
7936,33.2031
7937,33.1989
7938,33.2074
7939,33.2032
7940,33.199
7941,33.2074
7942,33.2032
7943,33.199
7944,33.2075
7945,33.2033
7946,33.1991
7947,33.2075
7948,33.2033
7949,33.1991
7950,33.2075
7951,33.2034
7952,33.1992
7953,33.2076
7954,33.2034
7955,33.1992
7956,33.2076
7957,33.2035
7958,33.1993
7959,33.2077
7960,33.2035
7961,33.1993
7962,33.2077
7963,33.2036
7964,33.1994
7965,33.2078
7966,33.2036
7967,33.1994
7968,33.2078
7969,33.2037
7970,33.1995
7971,33.2079
7972,33.2037
7973,33.1995
7974,33.2079
7975,33.2038
7976,33.1996
7977,33.208
7978,33.2038
7979,33.1996
7980,33.208
7981,33.2039
7982,33.1997
7983,33.2081
7984,33.2039
7985,33.1997
7986,33.2081
7987,33.204
7988,33.1998
7989,33.2082
7990,33.204
7991,33.1998
7992,33.2082
7993,33.2041
7994,33.1999
7995,33.2083
7996,33.2041
7997,33.1999
7998,33.2083
7999,33.2042
8000,33.2
8001,33.2083
8002,33.2042
8003,33.2
8004,33.2084
8005,33.2042
8006,33.2001
8007,33.2084
8008,33.2043
8009,33.2001
8010,33.2085
8011,33.2043
8012,33.2002
8013,33.2085
8014,33.2044
8015,33.2002
8016,33.2086
8017,33.2044
8018,33.2003
8019,33.2086
8020,33.2045
8021,33.2003
8022,33.2087
8023,33.2045
8024,33.2004
8025,33.2087
8026,33.2046
8027,33.2004
8028,33.2088
8029,33.2046
8030,33.2005
8031,33.2088
8032,33.2047
8033,33.2005
8034,33.2089
8035,33.2047
8036,33.2006
8037,33.2089
8038,33.2048
8039,33.2006
8040,33.209
8041,33.2048
8042,33.2007
8043,33.209
8044,33.2049
8045,33.2007
8046,33.209
8047,33.2049
8048,33.2008
8049,33.2091
8050,33.205
8051,33.2008
8052,33.2091
8053,33.205
8054,33.2009
8055,33.2092
8056,33.2051
8057,33.2009
8058,33.2092
8059,33.2051
8060,33.201
8061,33.2093
8062,33.2052
8063,33.201
8064,33.2093
8065,33.2052
8066,33.2011
8067,33.2094
8068,33.2053
8069,33.2011
8070,33.2094
8071,33.2053
8072,33.2012
8073,33.2095
8074,33.2054
8075,33.2012
8076,33.2095
8077,33.2054
8078,33.2013
8079,33.2096
8080,33.2054
8081,33.2013
8082,33.2096
8083,33.2055
8084,33.2014
8085,33.2096
8086,33.2055
8087,33.2014
8088,33.2097
8089,33.2056
8090,33.2015
8091,33.2097
8092,33.2056
8093,33.2015
8094,33.2098
8095,33.2057
8096,33.2016
8097,33.2098
8098,33.2057
8099,33.2016
8100,33.2099
8101,33.2058
8102,33.2017
8103,33.2099
8104,33.2058
8105,33.2017
8106,33.21
8107,33.2059
8108,33.2018
8109,33.21
8110,33.2059
8111,33.2018
8112,33.2101
8113,33.206
8114,33.2019
8115,33.2101
8116,33.206
8117,33.2019
8118,33.2102
8119,33.2061
8120,33.202
8121,33.2102
8122,33.2061
8123,33.202
8124,33.2102
8125,33.2062
8126,33.2021
8127,33.2103
8128,33.2062
8129,33.2021
8130,33.2103
8131,33.2062
8132,33.2022
8133,33.2104
8134,33.2063
8135,33.2022
8136,33.2104
8137,33.2063
8138,33.2023
8139,33.2105
8140,33.2064
8141,33.2023
8142,33.2105
8143,33.2064
8144,33.2024
8145,33.2106
8146,33.2065
8147,33.2024
8148,33.2106
8149,33.2065
8150,33.2025
8151,33.2106
8152,33.2066
8153,33.2025
8154,33.2107
8155,33.2066
8156,33.2026
8157,33.2107
8158,33.2067
8159,33.2026
8160,33.2108
8161,33.2067
8162,33.2026
8163,33.2108
8164,33.2068
8165,33.2027
8166,33.2109
8167,33.2068
8168,33.2027
8169,33.2109
8170,33.2069
8171,33.2028
8172,33.211
8173,33.2069
8174,33.2028
8175,33.211
8176,33.2069
8177,33.2029
8178,33.2111
8179,33.207
8180,33.2029
8181,33.2111
8182,33.207
8183,33.203
8184,33.2111
8185,33.2071
8186,33.203
8187,33.2112
8188,33.2071
8189,33.2031
8190,33.2112
8191,33.2072
8192,33.2031
8193,33.2113
8194,33.2072
8195,33.2032
8196,33.2113
8197,33.2073
8198,33.2032
8199,33.2114
8200,33.2073
8201,33.2033
8202,33.2114
8203,33.2074
8204,33.2033
8205,33.2115
8206,33.2074
8207,33.2034
8208,33.2115
8209,33.2075
8210,33.2034
8211,33.2115
8212,33.2075
8213,33.2035
8214,33.2116
8215,33.2075
8216,33.2035
8217,33.2116
8218,33.2076
8219,33.2036
8220,33.2117
8221,33.2076
8222,33.2036
8223,33.2117
8224,33.2077
8225,33.2036
8226,33.2118
8227,33.2077
8228,33.2037
8229,33.2118
8230,33.2078
8231,33.2037
8232,33.2119
8233,33.2078
8234,33.2038
8235,33.2119
8236,33.2079
8237,33.2038
8238,33.2119
8239,33.2079
8240,33.2039
8241,33.212
8242,33.208
8243,33.2039
8244,33.212
8245,33.208
8246,33.204
8247,33.2121
8248,33.2081
8249,33.204
8250,33.2121
8251,33.2081
8252,33.2041
8253,33.2122
8254,33.2081
8255,33.2041
8256,33.2122
8257,33.2082
8258,33.2042
8259,33.2123
8260,33.2082
8261,33.2042
8262,33.2123
8263,33.2083
8264,33.2043
8265,33.2123
8266,33.2083
8267,33.2043
8268,33.2124
8269,33.2084
8270,33.2044
8271,33.2124
8272,33.2084
8273,33.2044
8274,33.2125
8275,33.2085
8276,33.2044
8277,33.2125
8278,33.2085
8279,33.2045
8280,33.2126
8281,33.2085
8282,33.2045
8283,33.2126
8284,33.2086
8285,33.2046
8286,33.2126
8287,33.2086
8288,33.2046
8289,33.2127
8290,33.2087
8291,33.2047
8292,33.2127
8293,33.2087
8294,33.2047
8295,33.2128
8296,33.2088
8297,33.2048
8298,33.2128
8299,33.2088
8300,33.2048
8301,33.2129
8302,33.2089
8303,33.2049
8304,33.2129
8305,33.2089
8306,33.2049
8307,33.213
8308,33.209
8309,33.205
8310,33.213
8311,33.209
8312,33.205
8313,33.213
8314,33.209
8315,33.2051
8316,33.2131
8317,33.2091
8318,33.2051
8319,33.2131
8320,33.2091
8321,33.2051
8322,33.2132
8323,33.2092
8324,33.2052
8325,33.2132
8326,33.2092
8327,33.2052
8328,33.2133
8329,33.2093
8330,33.2053
8331,33.2133
8332,33.2093
8333,33.2053
8334,33.2133
8335,33.2094
8336,33.2054
8337,33.2134
8338,33.2094
8339,33.2054
8340,33.2134
8341,33.2094
8342,33.2055
8343,33.2135
8344,33.2095
8345,33.2055
8346,33.2135
8347,33.2095
8348,33.2056
8349,33.2136
8350,33.2096
8351,33.2056
8352,33.2136
8353,33.2096
8354,33.2056
8355,33.2136
8356,33.2097
8357,33.2057
8358,33.2137
8359,33.2097
8360,33.2057
8361,33.2137
8362,33.2098
8363,33.2058
8364,33.2138
8365,33.2098
8366,33.2058
8367,33.2138
8368,33.2098
8369,33.2059
8370,33.2139
8371,33.2099
8372,33.2059
8373,33.2139
8374,33.2099
8375,33.206
8376,33.2139
8377,33.21
8378,33.206
8379,33.214
8380,33.21
8381,33.2061
8382,33.214
8383,33.2101
8384,33.2061
8385,33.2141
8386,33.2101
8387,33.2062
8388,33.2141
8389,33.2102
8390,33.2062
8391,33.2142
8392,33.2102
8393,33.2062
8394,33.2142
8395,33.2102
8396,33.2063
8397,33.2142
8398,33.2103
8399,33.2063
8400,33.2143
8401,33.2103
8402,33.2064
8403,33.2143
8404,33.2104
8405,33.2064
8406,33.2144
8407,33.2104
8408,33.2065
8409,33.2144
8410,33.2105
8411,33.2065
8412,33.2145
8413,33.2105
8414,33.2066
8415,33.2145
8416,33.2106
8417,33.2066
8418,33.2145
8419,33.2106
8420,33.2067
8421,33.2146
8422,33.2106
8423,33.2067
8424,33.2146
8425,33.2107
8426,33.2067
8427,33.2147
8428,33.2107
8429,33.2068
8430,33.2147
8431,33.2108
8432,33.2068
8433,33.2148
8434,33.2108
8435,33.2069
8436,33.2148
8437,33.2109
8438,33.2069
8439,33.2148
8440,33.2109
8441,33.207
8442,33.2149
8443,33.2109
8444,33.207
8445,33.2149
8446,33.211
8447,33.2071
8448,33.215
8449,33.211
8450,33.2071
8451,33.215
8452,33.2111
8453,33.2071
8454,33.215
8455,33.2111
8456,33.2072
8457,33.2151
8458,33.2112
8459,33.2072
8460,33.2151
8461,33.2112
8462,33.2073
8463,33.2152
8464,33.2112
8465,33.2073
8466,33.2152
8467,33.2113
8468,33.2074
8469,33.2153
8470,33.2113
8471,33.2074
8472,33.2153
8473,33.2114
8474,33.2075
8475,33.2153
8476,33.2114
8477,33.2075
8478,33.2154
8479,33.2115
8480,33.2075
8481,33.2154
8482,33.2115
8483,33.2076
8484,33.2155
8485,33.2115
8486,33.2076
8487,33.2155
8488,33.2116
8489,33.2077
8490,33.2155
8491,33.2116
8492,33.2077
8493,33.2156
8494,33.2117
8495,33.2078
8496,33.2156
8497,33.2117
8498,33.2078
8499,33.2157
8500,33.2118
8501,33.2079
8502,33.2157
8503,33.2118
8504,33.2079
8505,33.2158
8506,33.2119
8507,33.2079
8508,33.2158
8509,33.2119
8510,33.208
8511,33.2158
8512,33.2119
8513,33.208
8514,33.2159
8515,33.212
8516,33.2081
8517,33.2159
8518,33.212
8519,33.2081
8520,33.216
8521,33.2121
8522,33.2082
8523,33.216
8524,33.2121
8525,33.2082
8526,33.216
8527,33.2121
8528,33.2083
8529,33.2161
8530,33.2122
8531,33.2083
8532,33.2161
8533,33.2122
8534,33.2083
8535,33.2162
8536,33.2123
8537,33.2084
8538,33.2162
8539,33.2123
8540,33.2084
8541,33.2163
8542,33.2124
8543,33.2085
8544,33.2163
8545,33.2124
8546,33.2085
8547,33.2163
8548,33.2124
8549,33.2086
8550,33.2164
8551,33.2125
8552,33.2086
8553,33.2164
8554,33.2125
8555,33.2086
8556,33.2165
8557,33.2126
8558,33.2087
8559,33.2165
8560,33.2126
8561,33.2087
8562,33.2165
8563,33.2127
8564,33.2088
8565,33.2166
8566,33.2127
8567,33.2088
8568,33.2166
8569,33.2127
8570,33.2089
8571,33.2167
8572,33.2128
8573,33.2089
8574,33.2167
8575,33.2128
8576,33.209
8577,33.2167
8578,33.2129
8579,33.209
8580,33.2168
8581,33.2129
8582,33.209
8583,33.2168
8584,33.213
8585,33.2091
8586,33.2169
8587,33.213
8588,33.2091
8589,33.2169
8590,33.213
8591,33.2092
8592,33.2169
8593,33.2131
8594,33.2092
8595,33.217
8596,33.2131
8597,33.2093
8598,33.217
8599,33.2132
8600,33.2093
8601,33.2171
8602,33.2132
8603,33.2093
8604,33.2171
8605,33.2132
8606,33.2094
8607,33.2171
8608,33.2133
8609,33.2094
8610,33.2172
8611,33.2133
8612,33.2095
8613,33.2172
8614,33.2134
8615,33.2095
8616,33.2173
8617,33.2134
8618,33.2096
8619,33.2173
8620,33.2135
8621,33.2096
8622,33.2174
8623,33.2135
8624,33.2096
8625,33.2174
8626,33.2135
8627,33.2097
8628,33.2174
8629,33.2136
8630,33.2097
8631,33.2175
8632,33.2136
8633,33.2098
8634,33.2175
8635,33.2137
8636,33.2098
8637,33.2176
8638,33.2137
8639,33.2099
8640,33.2176
8641,33.2137
8642,33.2099
8643,33.2176
8644,33.2138
8645,33.2099
8646,33.2177
8647,33.2138
8648,33.21
8649,33.2177
8650,33.2139
8651,33.21
8652,33.2178
8653,33.2139
8654,33.2101
8655,33.2178
8656,33.214
8657,33.2101
8658,33.2178
8659,33.214
8660,33.2102
8661,33.2179
8662,33.214
8663,33.2102
8664,33.2179
8665,33.2141
8666,33.2102
8667,33.218
8668,33.2141
8669,33.2103
8670,33.218
8671,33.2142
8672,33.2103
8673,33.218
8674,33.2142
8675,33.2104
8676,33.2181
8677,33.2142
8678,33.2104
8679,33.2181
8680,33.2143
8681,33.2105
8682,33.2182
8683,33.2143
8684,33.2105
8685,33.2182
8686,33.2144
8687,33.2105
8688,33.2182
8689,33.2144
8690,33.2106
8691,33.2183
8692,33.2145
8693,33.2106
8694,33.2183
8695,33.2145
8696,33.2107
8697,33.2184
8698,33.2145
8699,33.2107
8700,33.2184
8701,33.2146
8702,33.2108
8703,33.2184
8704,33.2146
8705,33.2108
8706,33.2185
8707,33.2147
8708,33.2108
8709,33.2185
8710,33.2147
8711,33.2109
8712,33.2185
8713,33.2147
8714,33.2109
8715,33.2186
8716,33.2148
8717,33.211
8718,33.2186
8719,33.2148
8720,33.211
8721,33.2187
8722,33.2149
8723,33.2111
8724,33.2187
8725,33.2149
8726,33.2111
8727,33.2187
8728,33.2149
8729,33.2111
8730,33.2188
8731,33.215
8732,33.2112
8733,33.2188
8734,33.215
8735,33.2112
8736,33.2189
8737,33.2151
8738,33.2113
8739,33.2189
8740,33.2151
8741,33.2113
8742,33.2189
8743,33.2151
8744,33.2113
8745,33.219
8746,33.2152
8747,33.2114
8748,33.219
8749,33.2152
8750,33.2114
8751,33.2191
8752,33.2153
8753,33.2115
8754,33.2191
8755,33.2153
8756,33.2115
8757,33.2191
8758,33.2153
8759,33.2116
8760,33.2192
8761,33.2154
8762,33.2116
8763,33.2192
8764,33.2154
8765,33.2116
8766,33.2193
8767,33.2155
8768,33.2117
8769,33.2193
8770,33.2155
8771,33.2117
8772,33.2193
8773,33.2155
8774,33.2118
8775,33.2194
8776,33.2156
8777,33.2118
8778,33.2194
8779,33.2156
8780,33.2118
8781,33.2195
8782,33.2157
8783,33.2119
8784,33.2195
8785,33.2157
8786,33.2119
8787,33.2195
8788,33.2157
8789,33.212
8790,33.2196
8791,33.2158
8792,33.212
8793,33.2196
8794,33.2158
8795,33.2121
8796,33.2196
8797,33.2159
8798,33.2121
8799,33.2197
8800,33.2159
8801,33.2121
8802,33.2197
8803,33.2159
8804,33.2122
8805,33.2198
8806,33.216
8807,33.2122
8808,33.2198
8809,33.216
8810,33.2123
8811,33.2198
8812,33.2161
8813,33.2123
8814,33.2199
8815,33.2161
8816,33.2123
8817,33.2199
8818,33.2161
8819,33.2124
8820,33.22
8821,33.2162
8822,33.2124
8823,33.22
8824,33.2162
8825,33.2125
8826,33.22
8827,33.2163
8828,33.2125
8829,33.2201
8830,33.2163
8831,33.2125
8832,33.2201
8833,33.2163
8834,33.2126
8835,33.2201
8836,33.2164
8837,33.2126
8838,33.2202
8839,33.2164
8840,33.2127
8841,33.2202
8842,33.2165
8843,33.2127
8844,33.2203
8845,33.2165
8846,33.2128
8847,33.2203
8848,33.2165
8849,33.2128
8850,33.2203
8851,33.2166
8852,33.2128
8853,33.2204
8854,33.2166
8855,33.2129
8856,33.2204
8857,33.2167
8858,33.2129
8859,33.2205
8860,33.2167
8861,33.213
8862,33.2205
8863,33.2167
8864,33.213
8865,33.2205
8866,33.2168
8867,33.213
8868,33.2206
8869,33.2168
8870,33.2131
8871,33.2206
8872,33.2169
8873,33.2131
8874,33.2206
8875,33.2169
8876,33.2132
8877,33.2207
8878,33.2169
8879,33.2132
8880,33.2207
8881,33.217
8882,33.2132
8883,33.2208
8884,33.217
8885,33.2133
8886,33.2208
8887,33.2171
8888,33.2133
8889,33.2208
8890,33.2171
8891,33.2134
8892,33.2209
8893,33.2171
8894,33.2134
8895,33.2209
8896,33.2172
8897,33.2134
8898,33.2209
8899,33.2172
8900,33.2135
8901,33.221
8902,33.2173
8903,33.2135
8904,33.221
8905,33.2173
8906,33.2136
8907,33.2211
8908,33.2173
8909,33.2136
8910,33.2211
8911,33.2174
8912,33.2136
8913,33.2211
8914,33.2174
8915,33.2137
8916,33.2212
8917,33.2174
8918,33.2137
8919,33.2212
8920,33.2175
8921,33.2138
8922,33.2213
8923,33.2175
8924,33.2138
8925,33.2213
8926,33.2176
8927,33.2138
8928,33.2213
8929,33.2176
8930,33.2139
8931,33.2214
8932,33.2176
8933,33.2139
8934,33.2214
8935,33.2177
8936,33.214
8937,33.2214
8938,33.2177
8939,33.214
8940,33.2215
8941,33.2178
8942,33.214
8943,33.2215
8944,33.2178
8945,33.2141
8946,33.2216
8947,33.2178
8948,33.2141
8949,33.2216
8950,33.2179
8951,33.2142
8952,33.2216
8953,33.2179
8954,33.2142
8955,33.2217
8956,33.218
8957,33.2142
8958,33.2217
8959,33.218
8960,33.2143
8961,33.2217
8962,33.218
8963,33.2143
8964,33.2218
8965,33.2181
8966,33.2144
8967,33.2218
8968,33.2181
8969,33.2144
8970,33.2219
8971,33.2181
8972,33.2144
8973,33.2219
8974,33.2182
8975,33.2145
8976,33.2219
8977,33.2182
8978,33.2145
8979,33.222
8980,33.2183
8981,33.2146
8982,33.222
8983,33.2183
8984,33.2146
8985,33.222
8986,33.2183
8987,33.2146
8988,33.2221
8989,33.2184
8990,33.2147
8991,33.2221
8992,33.2184
8993,33.2147
